"COD","year","pop"
"PE250105",2013,37229.5479195382
"PE250105",2014,37717.336176051
"PE250105",2015,38205.1244325637
"PE250105",2016,38677.6719050407
"PE250105",2017,39150.2193775176
"PE250105",2018,39622.7668499946
"PE250105",2019,40095.3143224715
"PE250105",2020,40567.8617949485
"PE250106",2000,13753.7464845776
"PE250106",2001,13933.7194823384
"PE250106",2002,14113.6924800992
"PE250106",2003,14293.6654778599
"PE250106",2004,14473.6384756207
"PE250106",2005,14653.6114733815
"PE250106",2006,14840.7713807052
"PE250106",2007,15027.9312880289
"PE250106",2008,15215.0911953526
"PE250106",2009,15402.2511026763
"PE250106",2010,15589.41101
"PE250106",2011,15802.0233575605
"PE250106",2012,16014.6357051211
"PE250106",2013,16227.2480526816
"PE250106",2014,16439.8604002422
"PE250106",2015,16652.4727478027
"PE250106",2016,16858.4420649051
"PE250106",2017,17064.4113820075
"PE250106",2018,17270.38069911
"PE250106",2019,17476.3500162124
"PE250106",2020,17682.3193333148
"PE250107",2000,24979.8842768669
"PE250107",2001,25306.7555576324
"PE250107",2002,25633.6268383979
"PE250107",2003,25960.4981191635
"PE250107",2004,26287.369399929
"PE250107",2005,26614.2406806945
"PE250107",2006,26954.1649765556
"PE250107",2007,27294.0892724167
"PE250107",2008,27634.0135682778
"PE250107",2009,27973.9378641389
"PE250107",2010,28313.86216
"PE250107",2011,28700.0138083718
"PE250107",2012,29086.1654567437
"PE250107",2013,29472.3171051155
"PE250107",2014,29858.4687534874
"PE250107",2015,30244.6204018592
"PE250107",2016,30618.7068125724
"PE250107",2017,30992.7932232856
"PE250107",2018,31366.8796339988
"PE250107",2019,31740.966044712
"PE250107",2020,32115.0524554252
"PE250201",2000,21095.3304838985
"PE250201",2001,21371.3708951875
"PE250201",2002,21647.4113064766
"PE250201",2003,21923.4517177656
"PE250201",2004,22199.4921290547
"PE250201",2005,22475.5325403437
"PE250201",2006,22762.596146275
"PE250201",2007,23049.6597522062
"PE250201",2008,23336.7233581375
"PE250201",2009,23623.7869640687
"PE250201",2010,23910.85057
"PE250201",2011,24236.9528076911
"PE250201",2012,24563.0550453822
"PE250201",2013,24889.1572830734
"PE250201",2014,25215.2595207645
"PE250201",2015,25541.3617584556
"PE250201",2016,25857.2750347048
"PE250201",2017,26173.1883109539
"PE250201",2018,26489.1015872031
"PE250201",2019,26805.0148634522
"PE250201",2020,27120.9281397014
"PE250202",2000,8072.03508854657
"PE250202",2001,8177.66073186695
"PE250202",2002,8283.28637518733
"PE250202",2003,8388.91201850772
"PE250202",2004,8494.5376618281
"PE250202",2005,8600.16330514848
"PE250202",2006,8710.00692931878
"PE250202",2007,8819.85055348909
"PE250202",2008,8929.69417765939
"PE250202",2009,9039.5378018297
"PE250202",2010,9149.381426
"PE250202",2011,9274.1630089618
"PE250202",2012,9398.94459192359
"PE250202",2013,9523.72617488539
"PE250202",2014,9648.50775784718
"PE250202",2015,9773.28934080898
"PE250202",2016,9894.17216305134
"PE250202",2017,10015.0549852937
"PE250202",2018,10135.9378075361
"PE250202",2019,10256.8206297784
"PE250202",2020,10377.7034520208
"PE250203",2000,10123.334326595
"PE250203",2001,10255.8019962951
"PE250203",2002,10388.2696659952
"PE250203",2003,10520.7373356952
"PE250203",2004,10653.2050053953
"PE250203",2005,10785.6726750954
"PE250203",2006,10923.4302200763
"PE250203",2007,11061.1877650572
"PE250203",2008,11198.9453100382
"PE250203",2009,11336.7028550191
"PE250203",2010,11474.4604
"PE250203",2011,11630.9520007638
"PE250203",2012,11787.4436015277
"PE250203",2013,11943.9352022915
"PE250203",2014,12100.4268030554
"PE250203",2015,12256.9184038192
"PE250203",2016,12408.5204687327
"PE250203",2017,12560.1225336462
"PE250203",2018,12711.7245985597
"PE250203",2019,12863.3266634732
"PE250203",2020,13014.9287283867
"PE250204",2000,4665.55331156402
"PE250204",2001,4726.61996211707
"PE250204",2002,4787.68661267012
"PE250204",2003,4848.75326322316
"PE250204",2004,4909.81991377621
"PE250204",2005,4970.88656432926
"PE250204",2006,5034.35037206341
"PE250204",2007,5097.81417979756
"PE250204",2008,5161.2779875317
"PE250204",2009,5224.74179526585
"PE250204",2010,5288.205603
"PE250204",2011,5360.26921819615
"PE250204",2012,5432.3328333923
"PE250204",2013,5504.39644858846
"PE250204",2014,5576.46006378461
"PE250204",2015,5648.52367898076
"PE250204",2016,5718.32494602948
"PE250204",2017,5788.1262130782
"PE250204",2018,5857.92748012691
"PE250204",2019,5927.72874717563
"PE250204",2020,5997.53001422435
"PE250301",2000,29857.2598577737
"PE250301",2001,30247.9534643411
"PE250301",2002,30638.6470709085
"PE250301",2003,31029.3406774758
"PE250301",2004,31420.0342840432
"PE250301",2005,31810.7278906106
"PE250301",2006,32217.0231284885
"PE250301",2007,32623.3183663664
"PE250301",2008,33029.6136042442
"PE250301",2009,33435.9088421221
"PE250301",2010,33842.20408
"PE250301",2011,34303.7526326294
"PE250301",2012,34765.3011852589
"PE250301",2013,35226.8497378883
"PE250301",2014,35688.3982905178
"PE250301",2015,36149.9468431472
"PE250301",2016,36597.0744407653
"PE250301",2017,37044.2020383834
"PE250301",2018,37491.3296360015
"PE250301",2019,37938.4572336196
"PE250301",2020,38385.5848312377
"PE250302",2000,9741.18392169475
"PE250302",2001,9868.6510200262
"PE250302",2002,9996.11811835765
"PE250302",2003,10123.5852166891
"PE250302",2004,10251.0523150205
"PE250302",2005,10378.519413352
"PE250302",2006,10511.0766786816
"PE250302",2007,10643.6339440112
"PE250302",2008,10776.1912093408
"PE250302",2009,10908.7484746704
"PE250302",2010,11041.30574
"PE250302",2011,11191.8898660192
"PE250302",2012,11342.4739920385
"PE250302",2013,11493.0581180577
"PE250302",2014,11643.642244077
"PE250302",2015,11794.2263700962
"PE250302",2016,11940.1055374145
"PE250302",2017,12085.9847047329
"PE250302",2018,12231.8638720512
"PE250302",2019,12377.7430393696
"PE250302",2020,12523.6222066879
"PE250303",2000,5740.46559202671
"PE250303",2001,5815.58176355362
"PE250303",2002,5890.69793508053
"PE250303",2003,5965.81410660743
"PE250303",2004,6040.93027813434
"PE250303",2005,6116.04644966125
"PE250303",2006,6194.162256329
"PE250303",2007,6272.27806299675
"PE250303",2008,6350.3938696645
"PE250303",2009,6428.50967633225
"PE250303",2010,6506.625483
"PE250303",2011,6595.36448969342
"PE250303",2012,6684.10349638684
"PE250303",2013,6772.84250308025
"PE250303",2014,6861.58150977367
"PE250303",2015,6950.32051646709
"PE250303",2016,7036.28690013885
"PE250303",2017,7122.25328381061
"PE250303",2018,7208.21966748237
"PE250303",2019,7294.18605115413
"PE250303",2020,7380.15243482589
"PE250304",2000,3721.12320494651
"PE250304",2001,3769.81551408767
"PE250304",2002,3818.50782322883
"PE250304",2003,3867.20013236999
"PE250304",2004,3915.89244151115
"PE250304",2005,3964.58475065231
"PE250304",2006,4015.22150352185
"PE250304",2007,4065.85825639139
"PE250304",2008,4116.49500926092
"PE250304",2009,4167.13176213046
"PE250304",2010,4217.768515
"PE250304",2011,4275.29151106616
"PE250304",2012,4332.81450713232
"PE250304",2013,4390.33750319849
"PE250304",2014,4447.86049926465
"PE250304",2015,4505.38349533081
"PE250304",2016,4561.10919961929
"PE250304",2017,4616.83490390777
"PE250304",2018,4672.56060819626
"PE250304",2019,4728.28631248474
"PE250304",2020,4784.01201677322
"PE250305",2000,1534.23777890205
"PE250305",2001,1554.3138636589
"PE250305",2002,1574.38994841575
"PE250305",2003,1594.4660331726
"PE250305",2004,1614.54211792945
"PE250305",2005,1634.6182026863
"PE250305",2006,1655.49599014904
"PE250305",2007,1676.37377761178
"PE250305",2008,1697.25156507452
"PE250305",2009,1718.12935253726
"PE250305",2010,1739.00714
"PE250305",2011,1762.72415777789
"PE250305",2012,1786.44117555578
"PE250305",2013,1810.15819333368
"PE250305",2014,1833.87521111157
"PE250305",2015,1857.59222888946
"PE250305",2016,1880.56821928024
"PE250305",2017,1903.54420967102
"PE250305",2018,1926.52020006179
"PE250305",2019,1949.49619045257
"PE250305",2020,1972.47218084335
"PE250401",2000,2941.01921180216
"PE250401",2001,2979.5245802059
"PE250401",2002,3018.02994860964
"PE250401",2003,3056.53531701339
"PE250401",2004,3095.04068541713
"PE250401",2005,3133.54605382087
"PE250401",2006,3173.5350284567
"PE250401",2007,3213.52400309252
"PE250401",2008,3253.51297772835
"PE250401",2009,3293.50195236417
"PE250401",2010,3333.490927
"PE250401",2011,3378.87792149223
"PE250401",2012,3424.26491598446
"PE250401",2013,3469.65191047668
"PE250401",2014,3515.03890496891
"PE250401",2015,3560.42589946114
"PE250401",2016,3604.38078707358
"PE250401",2017,3648.33567468603
"PE250401",2018,3692.29056229847
"PE250401",2019,3736.24544991092
"PE250401",2020,3780.20033752336
"SR",2000,480178.771751095
"SR",2001,482426.621243797
"SR",2002,484674.470736498
"SR",2003,486922.3202292
"SR",2004,489170.169721901
"SR",2005,491418.019214603
"SR",2006,496640.732571682
"SR",2007,501863.445928762
"SR",2008,507086.159285841
"SR",2009,512308.872642921
"SR",2010,517531.586
"SR",2011,522493.134904192
"SR",2012,527454.683808384
"SR",2013,532416.232712575
"SR",2014,537377.781616767
"SR",2015,542339.330520959
"SR",2016,546717.420274807
"SR",2017,551095.510028655
"SR",2018,555473.599782504
"SR",2019,559851.689536352
"SR",2020,564229.7792902
"VE020102",2000,1336.83262628701
"VE020102",2001,1361.81634338333
"VE020102",2002,1386.80006047964
"VE020102",2003,1411.78377757596
"VE020102",2004,1436.76749467227
"VE020102",2005,1461.75121176859
"VE020102",2006,1486.06860661487
"VE020102",2007,1510.38600146115
"VE020102",2008,1534.70339630744
"VE020102",2009,1559.02079115372
"VE020102",2010,1583.338186
"VE020102",2011,1606.4074311295
"VE020102",2012,1629.476676259
"VE020102",2013,1652.54592138849
"VE020102",2014,1675.61516651799
"VE020102",2015,1698.68441164749
"VE020102",2016,1720.61678042805
"VE020102",2017,1742.5491492086
"VE020102",2018,1764.48151798916
"VE020102",2019,1786.41388676971
"VE020102",2020,1808.34625555027
"VE020103",2000,1838.83559943281
"VE020103",2001,1873.19873745895
"VE020103",2002,1907.56187548509
"VE020103",2003,1941.92501351122
"VE020103",2004,1976.28815153736
"VE020103",2005,2010.6512895635
"VE020103",2006,2044.0965348508
"VE020103",2007,2077.5417801381
"VE020103",2008,2110.9870254254
"VE020103",2009,2144.4322707127
"VE020103",2010,2177.877516
"VE020103",2011,2209.60586133696
"VE020103",2012,2241.33420667393
"VE020103",2013,2273.06255201089
"VE020103",2014,2304.79089734786
"VE020103",2015,2336.51924268482
"VE020103",2016,2366.68357458568
"VE020103",2017,2396.84790648655
"VE020103",2018,2427.01223838741
"VE020103",2019,2457.17657028828
"VE020103",2020,2487.34090218914
"VE020104",2000,5530.45593770849
"VE020104",2001,5633.75707239015
"VE020104",2002,5737.0582070718
"VE020104",2003,5840.35934175346
"VE020104",2004,5943.66047643511
"VE020104",2005,6046.96161111677
"VE020104",2006,6147.47430489342
"VE020104",2007,6247.98699867006
"VE020104",2008,6348.49969244671
"VE020104",2009,6449.01238622335
"VE020104",2010,6549.52508
"VE020104",2011,6644.8729683253
"VE020104",2012,6740.22085665061
"VE020104",2013,6835.56874497591
"VE020104",2014,6930.91663330122
"VE020104",2015,7026.26452162652
"VE020104",2016,7116.90415135314
"VE020104",2017,7207.54378107977
"VE020104",2018,7298.18341080639
"VE020104",2019,7388.82304053302
"VE020104",2020,7479.46267025964
"VE020105",2000,1254.10777977854
"VE020105",2001,1277.08360116333
"VE020105",2002,1300.05942254811
"VE020105",2003,1323.0352439329
"VE020105",2004,1346.01106531768
"VE020105",2005,1368.98688670247
"VE020105",2006,1391.07537436198
"VE020105",2007,1413.16386202148
"VE020105",2008,1435.25234968099
"VE020105",2009,1457.34083734049
"VE020105",2010,1479.429325
"VE020105",2011,1500.33686970665
"VE020105",2012,1521.2444144133
"VE020105",2013,1542.15195911996
"VE020105",2014,1563.05950382661
"VE020105",2015,1583.96704853326
"VE020105",2016,1603.76646831184
"VE020105",2017,1623.56588809043
"VE020105",2018,1643.36530786901
"VE020105",2019,1663.1647276476
"VE020105",2020,1682.96414742618
"VE020201",2000,461.596415670588
"VE020201",2001,470.211904045892
"VE020201",2002,478.827392421196
"VE020201",2003,487.442880796501
"VE020201",2004,496.058369171805
"VE020201",2005,504.673857547109
"VE020201",2006,513.057415797687
"VE020201",2007,521.440974048265
"VE020201",2008,529.824532298844
"VE020201",2009,538.208090549422
"VE020201",2010,546.5916488
"VE020201",2011,554.54256477672
"VE020201",2012,562.49348075344
"VE020201",2013,570.44439673016
"VE020201",2014,578.39531270688
"VE020201",2015,586.3462286836
"VE020201",2016,593.902866876544
"VE020201",2017,601.459505069488
"VE020201",2018,609.016143262433
"VE020201",2019,616.572781455377
"VE020201",2020,624.129419648321
"VE020202",2000,5354.21756428573
"VE020202",2001,5454.23823651974
"VE020202",2002,5554.25890875375
"VE020202",2003,5654.27958098775
"VE020202",2004,5754.30025322176
"VE020202",2005,5854.32092545577
"VE020202",2006,5951.66574236462
"VE020202",2007,6049.01055927346
"VE020202",2008,6146.35537618231
"VE020202",2009,6243.70019309115
"VE020202",2010,6341.04501
"VE020202",2011,6433.38437445289
"VE020202",2012,6525.72373890578
"VE020202",2013,6618.06310335868
"VE020202",2014,6710.40246781157
"VE020202",2015,6802.74183226446
"VE020202",2016,6890.52125180163
"VE020202",2017,6978.3006713388
"VE020202",2018,7066.08009087596
"VE020202",2019,7153.85951041313
"VE020202",2020,7241.6389299503
"VE020203",2000,875.92497996916
"VE020203",2001,892.184277175972
"VE020203",2002,908.443574382783
"VE020203",2003,924.702871589595
"VE020203",2004,940.962168796406
"VE020203",2005,957.221466003218
"VE020203",2006,973.025788802574
"VE020203",2007,988.830111601931
"VE020203",2008,1004.63443440129
"VE020203",2009,1020.43875720064
"VE020203",2010,1036.24308
"VE020203",2011,1051.2130895875
"VE020203",2012,1066.18309917501
"VE020203",2013,1081.15310876251
"VE020203",2014,1096.12311835002
"VE020203",2015,1111.09312793752
"VE020203",2016,1125.3010825288
"VE020203",2017,1139.50903712008
"VE020203",2018,1153.71699171136
"VE020203",2019,1167.92494630264
"VE020203",2020,1182.13290089392
"VE020301",2000,61784.9473053514
"VE020301",2001,62939.630222839
"VE020301",2002,64094.3131403267
"VE020301",2003,65248.9960578143
"VE020301",2004,66403.678975302
"VE020301",2005,67558.3618927896
"VE020301",2006,68682.2491662317
"VE020301",2007,69806.1364396738
"VE020301",2008,70930.0237131158
"VE020301",2009,72053.9109865579
"VE020301",2010,73177.79826
"VE020301",2011,74243.9987373683
"VE020301",2012,75310.1992147366
"VE020301",2013,76376.3996921049
"VE020301",2014,77442.6001694732
"VE020301",2015,78508.8006468415
"VE020301",2016,79522.4589834451
"VE020301",2017,80536.1173200488
"VE020301",2018,81549.7756566524
"VE020301",2019,82563.4339932561
"VE020301",2020,83577.0923298597
"VE020303",2000,26007.4083778075
"VE020303",2001,26493.4404501273
"VE020303",2002,26979.4725224472
"VE020303",2003,27465.504594767
"VE020303",2004,27951.5366670869
"VE020303",2005,28437.5687394067
"VE020303",2006,28910.6355795254
"VE020303",2007,29383.702419644
"VE020303",2008,29856.7692597627
"VE020303",2009,30329.8360998813
"VE020303",2010,30802.90294
"VE020303",2011,31251.6854225207
"VE020303",2012,31700.4679050415
"VE020303",2013,32149.2503875622
"VE020303",2014,32598.032870083
"VE020303",2015,33046.8153526037
"VE020303",2016,33473.4788733262
"VE020303",2017,33900.1423940487
"VE020303",2018,34326.8059147711
"VE020303",2019,34753.4694354936
"VE020303",2020,35180.1329562161
"VE020401",2000,2373.63497979287
"VE020401",2001,2417.97406549211
"VE020401",2002,2462.31315119136
"VE020401",2003,2506.6522368906
"VE020401",2004,2550.99132258985
"VE020401",2005,2595.33040828909
"VE020401",2006,2638.48287403127
"VE020401",2007,2681.63533977345
"VE020401",2008,2724.78780551564
"VE020401",2009,2767.94027125782
"VE020401",2010,2811.092737
"VE020401",2011,2852.02586281237
"VE020401",2012,2892.95898862474
"VE020401",2013,2933.8921144371
"VE020401",2014,2974.82524024947
"VE020401",2015,3015.75836606184
"VE020401",2016,3054.66964515215
"VE020401",2017,3093.58092424245
"VE020401",2018,3132.49220333276
"VE020401",2019,3171.40348242306
"VE020401",2020,3210.31476151337
"VE020402",2000,3206.81271346658
"VE020402",2001,3266.74400935918
"VE020402",2002,3326.67530525177
"VE020402",2003,3386.60660114437
"VE020402",2004,3446.53789703696
"VE020402",2005,3506.46919292956
"VE020402",2006,3564.80210214365
"VE020402",2007,3623.13501135774
"VE020402",2008,3681.46792057182
"VE020402",2009,3739.80082978591
"VE020402",2010,3798.133739
"VE020402",2011,3853.47255849078
"VE020402",2012,3908.81137798156
"VE020402",2013,3964.15019747235
"VE020402",2014,4019.48901696313
"VE020402",2015,4074.82783645391
"VE020402",2016,4127.4395326972
"VE020402",2017,4180.05122894048
"VE020402",2018,4232.66292518377
"VE020402",2019,4285.27462142705
"VE020402",2020,4337.88631767034
"VE020403",2000,134.183236141572
"VE020403",2001,136.671624109253
"VE020403",2002,139.160012076934
"VE020403",2003,141.648400044615
"VE020403",2004,144.136788012296
"VE020403",2005,146.625175979977
"VE020403",2006,149.043470423982
"VE020403",2007,151.461764867986
"VE020403",2008,153.880059311991
"VE020403",2009,156.298353755995
"VE020403",2010,158.7166482
"VE020403",2011,161.006779345262
"VE020403",2012,163.296910490524
"VE020403",2013,165.587041635787
"VE020403",2014,167.877172781049
"VE020403",2015,170.167303926311
"VE020403",2016,172.340326888044
"VE020403",2017,174.513349849777
"VE020403",2018,176.68637281151
"VE020403",2019,178.859395773243
"VE020403",2020,181.032418734976
"VE020404",2000,876.623965300619
"VE020404",2001,893.006963315606
"VE020404",2002,909.389961330592
"VE020404",2003,925.772959345579
"VE020404",2004,942.155957360565
"VE020404",2005,958.538955375552
"VE020404",2006,974.485014100442
"VE020404",2007,990.431072825331
"VE020404",2008,1006.37713155022
"VE020404",2009,1022.32319027511
"VE020404",2010,1038.269249
"VE020404",2011,1053.39683566419
"VE020404",2012,1068.52442232838
"VE020404",2013,1083.65200899257
"VE020404",2014,1098.77959565676
"VE020404",2015,1113.90718232095
"VE020404",2016,1128.28927034437
"VE020404",2017,1142.6713583678
"VE020404",2018,1157.05344639122
"VE020404",2019,1171.43553441465
"VE020404",2020,1185.81762243807
"VE020502",2000,1265.75340904982
"VE020502",2001,1289.15134685642
"VE020502",2002,1312.54928466302
"VE020502",2003,1335.94722246963
"VE020502",2004,1359.34516027623
"VE020502",2005,1382.74309808283
"VE020502",2006,1405.46736966626
"VE020502",2007,1428.1916412497
"VE020502",2008,1450.91591283313
"VE020502",2009,1473.64018441657
"VE020502",2010,1496.364456
"VE020502",2011,1517.86856470398
"VE020502",2012,1539.37267340796
"VE020502",2013,1560.87678211195
"VE020502",2014,1582.38089081593
"VE020502",2015,1603.88499951991
"VE020502",2016,1624.27278989243
"VE020502",2017,1644.66058026496
"VE020502",2018,1665.04837063748
"VE020502",2019,1685.43616101001
"VE020502",2020,1705.82395138253
"VE020601",2000,517.864097358309
"VE020601",2001,527.500160859501
"VE020601",2002,537.136224360693
"VE020601",2003,546.772287861886
"VE020601",2004,556.408351363078
"VE020601",2005,566.04441486427
"VE020601",2006,575.398417831416
"VE020601",2007,584.752420798562
"VE020601",2008,594.106423765708
"VE020601",2009,603.460426732854
"VE020601",2010,612.8144297
"VE020601",2011,621.684005957635
"VE020601",2012,630.55358221527
"VE020601",2013,639.423158472906
"VE020601",2014,648.292734730541
"VE020601",2015,657.162310988176
"VE020601",2016,665.587687505199
"VE020601",2017,674.013064022222
"VE020601",2018,682.438440539245
"VE020601",2019,690.863817056268
"VE020601",2020,699.289193573291
"VE020602",2000,6197.15998310223
"VE020602",2001,6312.97710531736
"VE020602",2002,6428.79422753248
"VE020602",2003,6544.61134974761
"VE020602",2004,6660.42847196273
"VE020602",2005,6776.24559417786
"VE020602",2006,6888.97383674229
"VE020602",2007,7001.70207930672
"VE020602",2008,7114.43032187114
"VE020602",2009,7227.15856443557
"VE020602",2010,7339.886807
"VE020602",2011,7446.82897608361
"VE020602",2012,7553.77114516723
"VE020602",2013,7660.71331425084
"VE020602",2014,7767.65548333446
"VE020602",2015,7874.59765241807
"VE020602",2016,7976.26966177448
"VE020602",2017,8077.94167113089
"VE020602",2018,8179.61368048731
"VE020602",2019,8281.28568984372
"VE020602",2020,8382.95769920013
"VE020603",2000,119.401830799062
"VE020603",2001,121.633300621923
"VE020603",2002,123.864770444785
"VE020603",2003,126.096240267646
"VE020603",2004,128.327710090508
"VE020603",2005,130.559179913369
"VE020603",2006,132.731135730695
"VE020603",2007,134.903091548021
"VE020603",2008,137.075047365348
"VE020603",2009,139.247003182674
"VE020603",2010,141.418959
"VE020603",2011,143.479433422091
"VE020603",2012,145.539907844182
"VE020603",2013,147.600382266274
"VE020603",2014,149.660856688365
"VE020603",2015,151.721331110456
"VE020603",2016,153.68026438842
"VE020603",2017,155.639197666384
"VE020603",2018,157.598130944347
"VE020603",2019,159.557064222311
"VE020603",2020,161.515997500275
"VE020701",2000,684.496788108255
"VE020701",2001,696.508210437837
"VE020701",2002,708.51963276742
"VE020701",2003,720.531055097002
"VE020701",2004,732.542477426585
"VE020701",2005,744.553899756167
"VE020701",2006,755.780736844934
"VE020701",2007,767.0075739337
"VE020701",2008,778.234411022467
"VE020701",2009,789.461248111233
"VE020701",2010,800.6880852
"VE020701",2011,811.258878289975
"VE020701",2012,821.829671379951
"VE020701",2013,832.400464469926
"VE020701",2014,842.971257559902
"VE020701",2015,853.542050649877
"VE020701",2016,863.460374078666
"VE020701",2017,873.378697507455
"VE020701",2018,883.297020936245
"VE020701",2019,893.215344365034
"VE020701",2020,903.133667793823
"VE020702",2000,17.162384453928
"VE020702",2001,17.483127785474
"VE020702",2002,17.80387111702
"VE020702",2003,18.1246144485659
"VE020702",2004,18.4453577801119
"VE020702",2005,18.7661011116579
"VE020702",2006,19.0782901233263
"VE020702",2007,19.3904791349947
"VE020702",2008,19.7026681466632
"VE020702",2009,20.0148571583316
"VE020702",2010,20.32704617
"VE020702",2011,20.6232112695802
"VE020702",2012,20.9193763691604
"VE020702",2013,21.2155414687406
"VE020702",2014,21.5117065683208
"VE020702",2015,21.807871667901
"VE020702",2016,22.0894415782764
"VE020702",2017,22.3710114886518
"VE020702",2018,22.6525813990272
"VE020702",2019,22.9341513094026
"VE020702",2020,23.215721219778
"VE020703",2000,4.00616605300456
"VE020703",2001,4.06923739919439
"VE020703",2002,4.13230874538421
"VE020703",2003,4.19538009157404
"VE020703",2004,4.25845143776386
"VE020703",2005,4.32152278395369
"VE020703",2006,4.37589819076295
"VE020703",2007,4.43027359757221
"VE020703",2008,4.48464900438148
"VE020703",2009,4.53902441119074
"VE020703",2010,4.593399818
"VE020703",2011,4.64377869235116
"VE020703",2012,4.69415756670232
"VE020703",2013,4.74453644105348
"VE020703",2014,4.79491531540464
"VE020703",2015,4.8452941897558
"VE020703",2016,4.89120314044412
"VE020703",2017,4.93711209113244
"VE020703",2018,4.98302104182075
"VE020703",2019,5.02892999250907
"VE020703",2020,5.07483894319739
"VE070102",2000,43064.3630676269
"VE070102",2001,43869.1819274902
"VE070102",2002,44674.0007873535
"VE070102",2003,45478.8196472167
"VE070102",2004,46283.63850708
"VE070102",2005,47088.4573669433
"VE070102",2006,47871.8114315546
"VE070102",2007,48655.165496166
"VE070102",2008,49438.5195607773
"VE070102",2009,50221.8736253887
"VE070102",2010,51005.22769
"VE070102",2011,51748.373872581
"VE070102",2012,52491.5200551621
"VE070102",2013,53234.6662377431
"VE070102",2014,53977.8124203242
"VE070102",2015,54720.9586029052
"VE070102",2016,55427.4824920654
"VE070102",2017,56134.0063812255
"VE070102",2018,56840.5302703857
"VE070102",2019,57547.0541595458
"VE070102",2020,58253.578048706
"VE070103",2000,38733.6881446838
"VE070103",2001,39457.5719917297
"VE070103",2002,40181.4558387756
"VE070103",2003,40905.3396858215
"VE070103",2004,41629.2235328674
"VE070103",2005,42353.1073799133
"VE070103",2006,43057.6852039306
"VE070103",2007,43762.263027948
"VE070103",2008,44466.8408519653
"VE070103",2009,45171.4186759827
"VE070103",2010,45875.9965
"VE070103",2011,46544.4097808716
"VE070103",2012,47212.8230617432
"VE070103",2013,47881.2363426147
"VE070103",2014,48549.6496234863
"VE070103",2015,49218.0629043579
"VE070103",2016,49853.5367530823
"VE070103",2017,50489.0106018066
"VE070103",2018,51124.484450531
"VE070103",2019,51759.9582992553
"VE070103",2020,52395.4321479797
"VE070104",2000,4995.897711277
"VE070104",2001,5089.26475715636
"VE070104",2002,5182.63180303573
"VE070104",2003,5275.99884891509
"VE070104",2004,5369.36589479446
"VE070104",2005,5462.73294067382
"VE070104",2006,5553.60985873906
"VE070104",2007,5644.48677680429
"VE070104",2008,5735.36369486953
"VE070104",2009,5826.24061293476
"VE070104",2010,5917.117531
"VE070104",2011,6003.32992820614
"VE070104",2012,6089.54232541228
"VE070104",2013,6175.75472261843
"VE070104",2014,6261.96711982457
"VE070104",2015,6348.17951703071
"VE070104",2016,6430.14340195655
"VE070104",2017,6512.10728688239
"VE070104",2018,6594.07117180824
"VE070104",2019,6676.03505673408
"VE070104",2020,6757.99894165992
"VE070105",2000,4327.81750565767
"VE070105",2001,4408.69896144271
"VE070105",2002,4489.58041722774
"VE070105",2003,4570.46187301278
"VE070105",2004,4651.34332879781
"VE070105",2005,4732.22478458285
"VE070105",2006,4810.94912366628
"VE070105",2007,4889.67346274971
"VE070105",2008,4968.39780183314
"VE070105",2009,5047.12214091657
"VE070105",2010,5125.84648
"VE070105",2011,5200.53007078408
"VE070105",2012,5275.21366156815
"VE070105",2013,5349.89725235223
"VE070105",2014,5424.5808431363
"VE070105",2015,5499.26443392038
"VE070105",2016,5570.26762213707
"VE070105",2017,5641.27081035375
"VE070105",2018,5712.27399857044
"VE070105",2019,5783.27718678712
"VE070105",2020,5854.28037500381
"VE070107",2000,53925.2433052062
"VE070107",2001,54933.0382606505
"VE070107",2002,55940.8332160949
"VE070107",2003,56948.6281715392
"VE070107",2004,57956.4231269836
"VE070107",2005,58964.2180824279
"VE070107",2006,59945.1349899423
"VE070107",2007,60926.0518974567
"VE070107",2008,61906.9688049712
"VE070107",2009,62887.8857124856
"VE070107",2010,63868.80262
"VE070107",2011,64799.3711365273
"VE070107",2012,65729.9396530547
"VE070107",2013,66660.508169582
"VE070107",2014,67591.0766861094
"VE070107",2015,68521.6452026367
"VE070107",2016,69406.3553115844
"VE070107",2017,70291.0654205322
"VE070107",2018,71175.7755294799
"VE070107",2019,72060.4856384277
"VE070107",2020,72945.1957473754
"VE070108",2000,22999.5984344482
"VE070108",2001,23429.4320114135
"VE070108",2002,23859.2655883789
"VE070108",2003,24289.0991653442
"VE070108",2004,24718.9327423096
"VE070108",2005,25148.7663192749
"VE070108",2006,25567.1360974199
"VE070108",2007,25985.5058755649
"VE070108",2008,26403.87565371
"VE070108",2009,26822.245431855
"VE070108",2010,27240.61521
"VE070108",2011,27637.5111133125
"VE070108",2012,28034.407016625
"VE070108",2013,28431.3029199375
"VE070108",2014,28828.19882325
"VE070108",2015,29225.0947265625
"VE070108",2016,29602.4313774109
"VE070108",2017,29979.7680282593
"VE070108",2018,30357.1046791076
"VE070108",2019,30734.441329956
"VE070108",2020,31111.7779808044
"VE070109",2000,219756.02765274
"VE070109",2001,223862.991401672
"VE070109",2002,227969.955150604
"VE070109",2003,232076.918899535
"VE070109",2004,236183.882648467
"VE070109",2005,240290.846397399
"VE070109",2006,244288.276257919
"VE070109",2007,248285.706118439
"VE070109",2008,252283.13597896
"VE070109",2009,256280.56583948
"VE070109",2010,260277.9957
"VE070109",2011,264070.246138094
"VE070109",2012,267862.496576189
