"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","IT_presence","IT_acknlgd","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Brasil","COD1100080",2014,169,0,0,24,0,NA,41,65,5,104,13,58,6,46,7,102,8,2,4,14503.4948049335,0.754,62.7862,0.3294,16.5292,97.8741,0.1281,3.2588,62.9143,12.017,0,12.017,"yes_IT","acknowledged_only",50.8973,54.1561,45606791178,0,2,0.008509659613615,4348,37
"Brasil","COD1100080",2015,127,0,0,39,0,NA,55,94,5,33,13,21,6,13,7,26,8,7,4,14633.5518611669,0.753,62.5163,0.3182,15.682,97.9729,0.133,3.289,62.6493,12.017,0,12.017,"yes_IT","acknowledged_only",50.6323,53.9213,50346142721,0,2,0.013109475620975,4348,57
"Brasil","COD1100080",2016,164,0,0,11,0,NA,94,105,5,59,13,38,6,22,7,55,8,4,4,14748.3569269418,0.755,61.8873,0.314,15.3038,98.0006,0.1447,3.2349,62.032,12.017,0,12.017,"yes_IT","acknowledged_only",50.015,53.2499,45440561325,0,3,0.015869365225391,4348,69
"Brasil","COD1100080",2017,143,0,0,26,0,NA,16,42,5,101,13,75,6,27,7,96,8,5,4,14863.1619927167,0.759,61.4903,0.3204,15.0733,98.0163,0.1524,3.2554,61.6427,12.017,0,12.017,"yes_IT","acknowledged_only",49.6257,52.8811,50312741785,0,1,0.007129714811408,4348,31
"Brasil","COD1100080",2018,175,0,0,29,0,NA,11,40,5,135,13,107,6,26,7,131,8,4,4,14977.9670584917,0.764,61.2791,0.3208,15.0592,98.0105,0.1527,3.3081,61.4318,12.017,0,12.017,"yes_IT","acknowledged_only",49.4148,52.7229,42650515006,0,2,0.022769089236431,4348,99
"Brasil","COD1100080",2019,191,0,0,3,0,NA,107,110,5,81,13,62,6,19,7,77,8,4,4,15092.7721242666,0.766,60.651,0.3391,15.1431,97.98,0.1549,3.3545,60.8059,12.017,0,12.017,"yes_IT","acknowledged_only",48.7889,52.1434,52029407063,0,2,0.017249310027599,4348,75
"Brasil","COD1100098",2008,1019,0,0,47,0,NA,856,903,5,116,13,79,6,38,7,104,8,12,4,29036.3121002764,0.715,54.4419,0.5662,17.4115,97.4475,1.9366,1.7649,56.3785,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.3263,27.0912,44195149238,0,2,0.007604562737643,3945,30
"Brasil","COD1100098",2009,1312,0,0,51,0,NA,1045,1096,5,216,13,178,6,40,7,210,8,6,4,29338.8223601382,0.717,54.6028,0.5677,17.5657,97.4315,1.9502,1.7622,56.553,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.5008,27.263,38562298525,0,1,0.002534854245881,3945,10
"Brasil","COD1100098",2010,1269,0,0,42,0,NA,956,998,5,271,13,234,6,33,7,260,8,11,4,29641.33262,0.723,54.8327,0.5682,17.6453,97.4304,1.9461,1.7607,56.7788,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.7266,27.4873,60176171776,0,2,0.005068423720223,3946,20
"Brasil","COD1100098",2011,252,1,0,24,0,NA,19,44,5,208,13,174,6,32,7,201,8,7,4,29916.929897825,0.728,54.8553,0.5863,18.0263,97.376,1.9556,1.7668,56.8109,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.7587,27.5255,40303472314,0,2,0.002281368821293,3945,9
"Brasil","COD1100098",2012,384,0,0,64,0,NA,15,79,5,305,13,281,6,24,7,299,8,6,4,30192.5271756501,0.732,54.7292,0.5981,18.0568,97.3654,1.982,1.758,56.7112,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.659,27.417,44228985284,0,8,0.004055766793409,3945,16
"Brasil","COD1100098",2013,525,0,0,66,0,NA,2,68,5,457,13,413,6,43,7,443,8,14,4,30468.1244534751,0.75,54.6217,0.6109,18.1049,97.3533,1.9924,1.7643,56.6141,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.5619,27.3262,38611572288,0,1,0.001013941698352,3945,4
"Brasil","COD1100098",2014,473,0,0,62,0,NA,2,64,5,409,13,353,6,55,7,396,8,13,4,30743.7217313002,0.754,54.5882,0.608,18.0107,97.3652,1.9884,1.7549,56.5766,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.5244,27.2793,44571477616,0,2,0.003295310519645,3945,13
"Brasil","COD1100098",2015,424,0,0,43,0,NA,4,47,5,377,13,322,6,52,7,365,8,12,4,31019.3190091252,0.753,54.8087,0.6217,17.966,97.3822,2.0219,1.755,56.8306,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.7784,27.5334,47798694872,0,1,0.00126742712294,3945,5
"Brasil","COD1100098",2016,395,0,0,39,0,NA,0,39,5,356,13,303,6,44,7,344,8,12,4,31262.5661521673,0.755,54.7252,0.6315,18.0353,97.3681,2.0426,1.7588,56.7678,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.7156,27.4744,42477652453,0,2,0.004562737642586,3945,18
"Brasil","COD1100098",2017,420,0,0,51,0,NA,0,51,5,369,13,320,6,47,7,356,8,13,4,31505.8132952094,0.759,54.6678,0.6496,18.1878,97.3433,2.0251,1.7585,56.6929,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.6407,27.3992,49066968290,0,1,0.001013941698352,3945,4
"Brasil","COD1100098",2018,622,0,0,48,0,NA,0,48,5,574,13,501,6,72,7,552,8,22,4,31749.0604382514,0.764,54.63,0.6589,18.3365,97.3199,2.0152,1.7545,56.6452,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.593,27.3475,39773601344,0,2,0.005830164765526,3945,23
"Brasil","COD1100098",2019,657,0,0,41,0,NA,242,283,5,374,13,239,6,133,7,342,8,32,4,31992.3075812935,0.766,54.5494,0.6671,18.5093,97.2916,2.0433,1.7789,56.5927,31.0522,0,31.0522,"yes_IT","acknowledged_only",25.5405,27.3194,48515577968,0,2,0.002788339670469,3945,11
"Brasil","COD1100106",2008,1414,0,0,17,0,NA,1152,1169,5,245,13,210,6,36,7,237,8,8,4,41657.3658884023,0.715,90.4271,0.1143,6.6797,99.4119,0.1801,3.8606,90.6072,51.0815,4e-04,51.0811,"yes_IT","both",39.5257,43.3863,241061419026,0,1,0.000783879743625,21687,17
"Brasil","COD1100106",2009,1091,0,0,17,0,NA,693,710,5,381,13,352,6,32,7,374,8,7,4,42094.7041092011,0.717,90.3512,0.1135,6.6875,99.4106,0.1696,3.8727,90.5208,51.0815,4e-04,51.0811,"yes_IT","both",39.4393,43.312,210016591089,0,2,0.001798312353023,21687,39
"Brasil","COD1100106",2010,2117,0,0,14,0,NA,1631,1645,5,472,13,406,6,71,7,462,8,10,4,42532.04233,0.723,90.2869,0.1146,6.7262,99.4067,0.1699,3.8691,90.4568,51.0815,4e-04,51.0811,"yes_IT","both",39.3753,43.2444,317615979313,0,2,0.006225788599889,21684,135
"Brasil","COD1100106",2011,1105,0,0,12,0,NA,653,665,5,440,13,325,6,102,7,433,8,7,4,42931.4320405516,0.728,90.0615,0.125,6.8982,99.3901,0.1579,3.8806,90.2194,51.0815,4e-04,51.0811,"yes_IT","both",39.1379,43.0185,225656202980,0,1,0.001106653755706,21687,24
"Brasil","COD1100106",2012,1079,0,0,29,0,NA,577,606,5,473,13,380,6,91,7,462,8,11,4,43330.8217511032,0.732,89.875,0.1283,7.0158,99.3786,0.1503,3.9042,90.0253,51.0815,4e-04,51.0811,"yes_IT","both",38.9438,42.848,234384739316,0,2,0.00322774012081,21687,70
"Brasil","COD1100106",2013,1099,0,0,27,0,NA,481,508,5,591,13,511,6,78,7,576,8,15,4,43730.2114616548,0.75,89.897,0.1269,6.9472,99.3848,0.1447,3.9425,90.0417,51.0815,4e-04,51.0811,"yes_IT","both",38.9602,42.9027,207609182779,0,1,0.001106653755706,21687,24
"Brasil","COD1100106",2014,913,0,0,38,0,NA,329,367,5,546,13,498,6,47,7,537,8,9,4,44129.6011722064,0.754,90.0237,0.1234,6.8596,99.3936,0.1422,3.8637,90.1659,51.0815,4e-04,51.0811,"yes_IT","both",39.0844,42.9481,235171742913,0,1,0.000368884585235,21687,8
"Brasil","COD1100106",2015,1147,0,0,33,0,NA,504,537,5,610,13,528,6,85,7,592,8,18,4,44528.990882758,0.753,90.2645,0.1194,6.7518,99.4045,0.1459,3.8457,90.4104,51.0815,4e-04,51.0811,"yes_IT","both",39.3289,43.1746,258999799554,0,1,0.000968322036243,21687,21
"Brasil","COD1100106",2016,784,0,0,5,0,NA,285,290,5,494,13,393,6,98,7,475,8,19,4,44882.7741764113,0.755,90.3836,0.1152,6.6059,99.418,0.1446,3.8536,90.5282,51.0815,4e-04,51.0811,"yes_IT","both",39.4467,43.3003,233855792181,0,3,0.003366071840273,21687,73
"Brasil","COD1100106",2017,1011,0,0,12,0,NA,311,323,5,688,13,575,6,118,7,677,8,11,4,45236.5574700646,0.759,90.4231,0.1125,6.5521,99.4229,0.141,3.8662,90.5641,51.0815,4e-04,51.0811,"yes_IT","both",39.4826,43.3488,257975382009,0,1,0.000645548024162,21687,14
"Brasil","COD1100106",2018,906,0,0,7,0,NA,316,323,5,583,13,503,6,80,7,569,8,14,4,45590.3407637178,0.764,90.46,0.1124,6.5476,99.4235,0.1419,3.8368,90.6019,51.0815,4e-04,51.0811,"yes_IT","both",39.5204,43.3572,222551706331,0,1,0.000783879743625,21687,17
"Brasil","COD1100106",2019,1062,0,0,8,0,NA,499,507,5,555,13,489,6,60,7,547,8,8,4,45944.1240573711,0.766,90.4225,0.1143,6.6443,99.4149,0.1412,3.8622,90.5637,51.0815,4e-04,51.0811,"yes_IT","both",39.4822,43.3444,267391705429,0,2,0.002074975791949,21687,45
"Brasil","COD1100114",2008,323,0,0,35,0,NA,69,104,5,219,13,169,6,49,7,214,8,5,4,53004.6335263301,0.715,15.7411,0.7442,14.0233,92.6974,0.0828,1.163,15.8239,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.4275,11.5905,30141238203,0,1,0.00194476857254,2571,5
"Brasil","COD1100114",2009,396,0,0,27,0,NA,47,74,5,322,13,264,6,57,7,318,8,4,4,53556.854023165,0.717,15.737,0.7523,14.122,92.6463,0.083,1.1702,15.82,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.4236,11.5938,26437828653,0,1,0.000388953714508,2571,1
"Brasil","COD1100114",2010,299,0,0,17,0,NA,32,49,5,250,13,181,6,68,7,236,8,14,4,54109.07452,0.723,16.0493,0.7669,14.563,92.5697,0.084,1.1654,16.1333,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.7369,11.9023,39484559573,0,2,0.001555814858032,2571,4
"Brasil","COD1100114",2011,348,0,0,12,0,NA,25,37,5,311,13,253,6,48,7,298,8,13,4,54612.1663170283,0.728,16.295,0.7819,14.9077,92.5066,0.0908,1.1776,16.3858,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.9894,12.167,27641717006,0,0,0,2571,0
"Brasil","COD1100114",2012,361,0,0,17,0,NA,18,35,5,326,13,281,6,35,7,317,8,9,4,55115.2581140567,0.732,16.4937,0.7941,15.1479,92.4782,0.0941,1.1898,16.5878,5.3964,0,5.3964,"yes_IT","acknowledged_only",11.1914,12.3812,29755204590,0,0,0,2571,0
"Brasil","COD1100114",2013,539,0,0,18,0,NA,15,33,5,506,13,464,6,38,7,484,8,22,4,55618.349911085,0.75,16.4781,0.7911,15.0756,92.5086,0.0905,1.2143,16.5686,5.3964,0,5.3964,"yes_IT","acknowledged_only",11.1722,12.3865,26270380090,0,0,0,2571,0
"Brasil","COD1100114",2014,474,0,0,15,0,NA,3,18,5,456,13,395,6,61,7,433,8,23,4,56121.4417081134,0.754,16.3513,0.7904,14.8204,92.5728,0.0911,1.2,16.4424,5.3964,0,5.3964,"yes_IT","acknowledged_only",11.046,12.246,30007071036,0,0,0,2571,0
"Brasil","COD1100114",2015,512,0,0,20,0,NA,3,23,5,489,13,426,6,55,7,459,8,30,4,56624.5335051417,0.753,16.1556,0.789,14.6385,92.5704,0.0875,1.1872,16.2431,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.8467,12.0339,32454674332,0,1,0.001555814858032,2571,4
"Brasil","COD1100114",2016,522,0,0,10,0,NA,6,16,5,506,13,428,6,74,7,457,8,49,4,57068.571501398,0.755,15.925,0.7975,14.5142,92.5259,0.0864,1.1822,16.0114,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.615,11.7972,28992115495,0,1,0.006612213146636,2571,17
"Brasil","COD1100114",2017,501,0,0,15,0,NA,6,21,5,480,13,420,6,57,7,453,8,27,4,57512.6094976544,0.759,15.8918,0.8145,14.5561,92.4841,0.0842,1.1864,15.976,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.5796,11.766,32717757097,0,1,0.000777907429016,2571,2
"Brasil","COD1100114",2018,673,0,0,20,0,NA,2,22,5,651,13,577,6,68,7,631,8,20,4,57956.6474939107,0.764,15.8881,0.8199,14.5771,92.4667,0.0847,1.1801,15.9728,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.5764,11.7565,27771780406,0,1,0.000388953714508,2571,1
"Brasil","COD1100114",2019,743,0,0,7,0,NA,1,8,5,735,13,639,6,93,7,700,8,35,4,58400.6854901671,0.766,15.9122,0.8281,14.8539,92.3395,0.0845,1.191,15.9967,5.3964,0,5.3964,"yes_IT","acknowledged_only",10.6003,11.7913,33230925223,0,1,0.004667444574096,2571,12
"Brasil","COD1100122",2008,1292,0,0,52,0,NA,51,103,5,1189,13,1016,6,171,7,1156,8,33,4,118515.814047564,0.715,65.0283,0.3426,9.641,98.8084,0.1905,0.7859,65.2188,28.3988,0,28.3988,"yes_IT","acknowledged_only",36.82,37.6059,71136137507,0,1,0.000166417041105,6009,1
"Brasil","COD1100122",2009,1401,0,0,40,0,NA,41,81,5,1320,13,1144,6,169,7,1295,8,25,4,119750.552673782,0.717,65.1134,0.3484,9.7839,98.7926,0.1943,0.7927,65.3077,28.3988,0,28.3988,"yes_IT","acknowledged_only",36.9089,37.7016,62440557117,0,1,0.00033283408221,6009,2
"Brasil","COD1100122",2010,1216,0,0,41,0,NA,90,131,5,1085,13,870,6,214,7,1032,8,53,4,120985.2913,0.723,65.3177,0.3518,9.9197,98.7797,0.1963,0.7822,65.514,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.1152,37.8974,93699751430,0,2,0.007323568575233,6008,44
"Brasil","COD1100122",2011,1140,0,0,34,0,NA,52,86,5,1054,13,934,6,115,7,1001,8,53,4,122110.180509294,0.728,65.4283,0.3596,10.1907,98.7487,0.2017,0.7874,65.63,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.2312,38.0186,64702634075,0,1,0.00166417041105,6009,10
"Brasil","COD1100122",2012,1009,0,0,65,0,NA,31,96,5,913,13,861,6,46,7,881,8,32,4,123235.069718588,0.732,65.5218,0.371,10.4123,98.7237,0.2031,0.7944,65.7249,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.3261,38.1205,70587702953,0,1,0.00033283408221,6009,2
"Brasil","COD1100122",2013,943,0,0,46,0,NA,21,67,5,876,13,805,6,70,7,814,8,62,4,124359.958927882,0.75,65.5471,0.3761,10.5396,98.7087,0.2007,0.8249,65.7478,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.349,38.1739,62120597522,0,1,0.00033283408221,6009,2
"Brasil","COD1100122",2014,1130,0,0,36,0,NA,5,41,5,1089,13,1000,6,84,7,1032,8,57,4,125484.848137176,0.754,65.6591,0.369,10.3476,98.734,0.1983,0.7998,65.8574,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.4586,38.2584,71128900850,0,1,0.00299550673989,6009,18
"Brasil","COD1100122",2015,1250,0,0,28,0,NA,4,32,5,1218,13,1080,6,140,7,1112,8,106,4,126609.73734647,0.753,65.7923,0.3725,10.2664,98.7461,0.1948,0.8022,65.9871,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.5883,38.3905,76373793910,0,1,0.002829089698785,6009,17
"Brasil","COD1100122",2016,1082,0,0,21,0,NA,4,25,5,1057,13,833,6,212,7,946,8,111,4,127602.584996056,0.755,65.8377,0.375,10.2626,98.7476,0.1964,0.8002,66.0341,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.6353,38.4355,68121280298,0,2,0.00366117490431,6009,22
"Brasil","COD1100122",2017,821,0,1,53,0,NA,1,55,5,766,13,533,6,216,7,666,8,100,4,128595.432645642,0.759,65.8569,0.3741,10.2359,98.7515,0.1965,0.7962,66.0534,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.6546,38.4508,77653951860,0,1,0.00199700449326,6009,12
"Brasil","COD1100122",2018,962,0,0,49,0,NA,8,57,5,905,13,701,6,196,7,815,8,90,4,129588.280295229,0.764,65.7536,0.3738,10.1558,98.7593,0.195,0.8024,65.9486,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.5498,38.3522,65127331661,0,2,0.002829089698785,6009,17
"Brasil","COD1100122",2019,797,0,0,46,0,NA,8,54,5,743,13,531,6,200,7,642,8,101,4,130581.127944815,0.766,65.6714,0.3793,10.1791,98.755,0.1963,0.8194,65.8677,28.3988,0,28.3988,"yes_IT","acknowledged_only",37.4689,38.2883,77979170101,0,1,0.001497753369945,6009,9
"Brasil","COD1100130",2008,3212,0,0,30,0,NA,3061,3091,5,121,13,109,6,12,7,121,8,0,4,31284.0113213538,0.715,65.8317,0.2887,15.8582,98.06,0.0325,3.7401,65.8642,0.0744,0,0.0744,"yes_IT","acknowledged_only",65.7898,69.5299,92663553182,0,3,0.031810217010379,7419,236
"Brasil","COD1100130",2009,3290,0,0,35,0,NA,3106,3141,5,149,13,123,6,26,7,148,8,1,4,31609.9389106769,0.717,65.7184,0.2952,15.8483,98.0577,0.0361,3.7403,65.7545,0.0744,0,0.0744,"yes_IT","acknowledged_only",65.6801,69.4204,82490171038,0,2,0.004987195039763,7419,37
"Brasil","COD1100130",2010,3238,0,0,25,0,NA,3025,3050,5,188,13,140,6,48,7,186,8,2,4,31935.8665,0.723,65.6337,0.3013,16.0374,98.0321,0.0433,3.7422,65.677,0.0744,0,0.0744,"yes_IT","acknowledged_only",65.6026,69.3448,117928120875,0,3,0.053383661364249,7418,396
"Brasil","COD1100130",2011,2389,0,0,52,0,NA,2154,2206,5,183,13,146,6,35,7,179,8,4,4,32232.7977628786,0.728,65.6604,0.3205,16.3837,97.9909,0.0464,3.7484,65.7068,0.0744,0,0.0744,"yes_IT","acknowledged_only",65.6324,69.3808,84093230708,0,4,0.011726647796199,7419,87
"Brasil","COD1100130",2012,1555,0,0,49,0,NA,1368,1417,5,138,13,112,6,27,7,137,8,1,4,32529.7290257572,0.732,65.2107,0.3473,16.7818,97.9289,0.0439,3.7724,65.2546,0.0744,0,0.0744,"yes_IT","acknowledged_only",65.1802,68.9526,91988373012,0,3,0.030057959293705,7419,223
"Brasil","COD1100130",2013,937,0,0,42,0,NA,745,787,5,150,13,106,6,38,7,146,8,4,4,32826.6602886358,0.75,63.2664,0.3687,17.2769,97.8036,0.0266,3.8078,63.293,0.0744,0,0.0744,"yes_IT","acknowledged_only",63.2186,67.0264,81659129687,0,2,0.007682976142337,7419,57
"Brasil","COD1100130",2014,566,0,0,30,0,NA,320,350,5,216,13,169,6,51,7,199,8,17,4,33123.5915515144,0.754,63.1447,0.3697,17.2359,97.8044,0.0266,3.7892,63.1713,0.0744,0,0.0744,"yes_IT","acknowledged_only",63.0969,66.8861,92520307921,0,2,0.016039897560318,7419,119
"Brasil","COD1100130",2015,814,0,0,31,0,NA,640,671,5,143,13,110,6,29,7,133,8,10,4,33420.522814393,0.753,61.72,0.3886,17.2192,97.7558,0.0381,3.7675,61.7581,0.0744,0,0.0744,"yes_IT","acknowledged_only",61.6837,65.4512,98570283302,0,3,0.037606146380914,7419,279
"Brasil","COD1100130",2016,1327,0,0,49,0,NA,1209,1258,5,69,13,49,6,23,7,53,8,16,4,33682.599657613,0.755,60.2022,0.415,17.2537,97.6953,0.0418,3.7691,60.244,0.0744,0,0.0744,"yes_IT","acknowledged_only",60.1696,63.9387,88623326206,0,2,0.023453295592398,7419,174
"Brasil","COD1100130",2017,898,0,0,58,0,NA,702,760,5,138,13,111,6,26,7,124,8,14,4,33944.676500833,0.759,59.2497,0.4521,17.4339,97.6345,0.0458,3.7612,59.2955,0.0744,0,0.0744,"yes_IT","acknowledged_only",59.2211,62.9823,99020078858,0,2,0.035045154333468,7419,260
"Brasil","COD1100130",2018,576,0,0,31,0,NA,337,368,5,208,13,166,6,42,7,199,8,9,4,34206.753344053,0.764,58.3887,0.4594,17.4499,97.5987,0.0441,3.7625,58.4328,0.0744,0,0.0744,"yes_IT","acknowledged_only",58.3584,62.1209,86187389006,0,2,0.02008356921418,7419,149
"Brasil","COD1100130",2019,718,0,0,33,0,NA,384,417,5,301,13,281,6,22,7,290,8,11,4,34468.830187273,0.766,57.7318,0.4727,17.3899,97.5797,0.0328,3.8141,57.7646,0.0744,0,0.0744,"yes_IT","acknowledged_only",57.6902,61.5043,100991081773,0,3,0.03383205283731,7419,251
"Brasil","COD1100148",2008,149,0,0,2,0,NA,26,28,5,121,13,96,6,24,7,121,8,0,4,20093.9778276906,0.715,27.5828,0.9377,22.7855,93.2123,1.4007,1.2881,28.9835,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.9756,30.2637,16609752540,0,1,0.002689979825151,1487,4
"Brasil","COD1100148",2009,253,0,0,0,0,NA,64,64,5,189,13,170,6,19,7,187,8,2,4,20303.3237988453,0.717,27.5213,0.9295,22.8266,93.1863,1.4108,1.2881,28.9321,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.9242,30.2123,14441945602,0,2,0.012777404169469,1487,19
"Brasil","COD1100148",2010,381,0,0,20,0,NA,76,96,5,285,13,244,6,45,7,278,8,7,4,20512.66977,0.723,27.4547,0.9383,22.9087,93.1446,1.4401,1.2931,28.8948,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.8869,30.18,22333805393,0,2,0.018169582772544,1486,27
"Brasil","COD1100148",2011,245,0,0,17,0,NA,18,35,5,210,13,183,6,23,7,208,8,2,4,20703.3911479931,0.728,27.3005,0.9589,22.9385,93.0946,1.4989,1.2972,28.7994,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.7915,30.0887,15349943979,0,1,0.004034969737727,1487,6
"Brasil","COD1100148",2012,213,0,0,8,0,NA,2,10,5,203,13,177,6,26,7,198,8,5,4,20894.1125259862,0.732,27.2418,0.9747,23.038,93.05,1.5208,1.2917,28.7626,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.7547,30.0464,16352881563,0,0,0,1487,0
"Brasil","COD1100148",2013,207,0,0,11,0,NA,5,16,5,191,13,184,6,6,7,190,8,1,4,21084.8339039793,0.75,27.8921,0.9882,23.579,93.0529,1.4676,1.3025,29.3597,0.0079,0,0.0079,"yes_IT","acknowledged_only",29.3518,30.6543,14388502090,0,1,0.002689979825151,1487,4
"Brasil","COD1100148",2014,238,0,0,14,0,NA,5,19,5,219,13,189,6,28,7,211,8,8,4,21275.5552819724,0.754,28.0174,1.0241,23.5567,93.0881,1.4272,1.2902,29.4446,0.0079,0,0.0079,"yes_IT","acknowledged_only",29.4367,30.7269,16579510471,0,0,0,1487,0
"Brasil","COD1100148",2015,38,0,0,6,0,NA,1,7,5,31,13,23,6,7,7,28,8,3,4,21466.2766599655,0.753,27.4794,1.0399,23.33,93.023,1.4138,1.2679,28.8932,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.8853,30.1532,17989418197,0,1,0.000672494956288,1487,1
"Brasil","COD1100148",2016,157,0,0,8,0,NA,3,11,5,146,13,118,6,29,7,138,8,8,4,21634.6108314037,0.755,27.1689,1.0393,23.3185,92.9464,1.4122,1.2782,28.5811,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.5732,29.8514,16025023923,0,1,0.00605245460659,1487,9
"Brasil","COD1100148",2017,185,0,0,14,0,NA,1,15,5,170,13,135,6,32,7,161,8,9,4,21802.9450028419,0.759,26.9972,1.0446,23.3076,92.9016,1.421,1.2659,28.4182,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.4103,29.6762,18202772963,0,1,0.000672494956288,1487,1
"Brasil","COD1100148",2018,143,0,0,8,0,NA,0,8,5,135,13,112,6,21,7,124,8,11,4,21971.2791742802,0.764,26.8584,1.0511,23.2217,92.8887,1.4349,1.2646,28.2933,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.2854,29.55,15103082229,0,1,0.002689979825151,1487,4
"Brasil","COD1100148",2019,115,0,0,5,0,NA,0,5,5,110,13,86,6,25,7,100,8,10,4,22139.6133457184,0.766,26.6579,1.0845,23.1583,92.8534,1.4559,1.2781,28.1138,0.0079,0,0.0079,"yes_IT","acknowledged_only",28.1059,29.384,18425072564,0,1,0.000672494956288,1487,1
"Brasil","COD1100155",2008,270,0,0,11,0,NA,25,36,5,234,13,149,6,82,7,227,8,7,4,38680.3047597074,0.715,18.164,0.7706,15.0361,93.3412,0.0255,1.7729,18.1895,0,0,0,"no_IT","none",18.1895,19.9624,20079522130,0,1,0.001168907071888,1711,2
"Brasil","COD1100155",2009,571,0,0,6,0,NA,8,14,5,557,13,422,6,135,7,550,8,7,4,39083.2894848537,0.717,18.1844,0.7539,15.0179,93.3556,0.0255,1.7778,18.2099,0,0,0,"no_IT","none",18.2099,19.9877,17603061571,0,1,0.001168907071888,1711,2
"Brasil","COD1100155",2010,597,0,0,5,0,NA,10,15,5,582,13,490,6,91,7,567,8,15,4,39486.27421,0.723,18.3677,0.7696,15.182,93.3517,0.0274,1.7759,18.3951,0,0,0,"no_IT","none",18.3951,20.171,26417091232,0,1,0.001167542323409,1713,2
"Brasil","COD1100155",2011,388,0,0,4,0,NA,9,13,5,375,13,312,6,61,7,361,8,14,4,39853.4071643066,0.728,18.693,0.795,15.4543,93.3502,0.0288,1.8119,18.7218,0,0,0,"no_IT","none",18.7218,20.5337,18344541314,0,1,0.000584453535944,1711,1
"Brasil","COD1100155",2012,280,0,0,2,0,NA,13,15,5,265,13,164,6,101,7,251,8,14,4,40220.5401186132,0.732,18.7448,0.8092,15.5356,93.3319,0.0282,1.8186,18.773,0,0,0,"no_IT","none",18.773,20.5916,19867603003,0,0,0,1711,0
"Brasil","COD1100155",2013,506,0,0,5,0,NA,7,12,5,494,13,331,6,156,7,478,8,16,4,40587.6730729198,0.75,18.5445,0.8138,15.3849,93.3266,0.0269,1.8544,18.5714,0,0,0,"no_IT","none",18.5714,20.4258,17510105793,0,1,0.000584453535944,1711,1
"Brasil","COD1100155",2014,406,0,0,9,0,NA,4,13,5,393,13,285,6,104,7,378,8,15,4,40954.8060272264,0.754,18.396,0.8127,15.3371,93.2935,0.0251,1.8284,18.4211,0,0,0,"no_IT","none",18.4211,20.2495,20042951641,0,1,0.001168907071888,1711,2
"Brasil","COD1100155",2015,499,0,0,9,0,NA,2,11,5,488,13,387,6,98,7,467,8,21,4,41321.938981533,0.753,18.2643,0.8102,15.2891,93.2669,0.0254,1.8314,18.2897,0,0,0,"no_IT","none",18.2897,20.1211,21613188417,0,1,0.004091174751607,1711,7
"Brasil","COD1100155",2016,440,0,0,4,0,NA,15,19,5,421,13,318,6,90,7,383,8,38,4,41645.9771452665,0.755,17.2261,0.832,16.077,92.5014,0.0266,1.8289,17.2527,0,0,0,"no_IT","none",17.2527,19.0816,19276666954,0,2,0.011104617182934,1711,19
